,instance_date,actual_worth,row_status_code,property_type_en,property_sub_type_en,area_name_en,actual_area,worth_per_sqft
13567,11/19/2019,106451.3805878728,Completed,Unit,Flat,Jabal Ali First,190.29,559.416577791123
13568,11/21/2019,25777.90316952387,Completed,Unit,Flat,Me'Aisem First,46.08,559.416301421959
13569,11/28/2019,82502.72850789597,Completed,Unit,Flat,Marsa Dubai,86.03,958.9995177019175
13570,01/20/2020,70615.12075967599,Completed,Unit,Office,Burj Khalifa,126.23,559.4163095910321
13571,02/24/2020,48260.88247741093,Completed,Unit,Flat,Wadi Al Safa 2,86.27,559.4167436815919
13572,02/25/2020,58810.66753780933,Completed,Unit,Office,Nad Al Shiba,122.65,479.49993915865736
13573,02/25/2020,44770.91670440794,Completed,Unit,Office,Nad Al Shiba,93.37,479.50001825434225
13574,02/27/2020,259857.89485407123,Completed,Building,Villa,Al Thanayah Fourth,706.51,367.8049777838548
13579,01/16/2019,219320.06325683612,Completed,Unit,Flat,Trade Center Second,196.03,1118.8086683509468
13580,04/16/2019,63238.05210522018,Completed,Unit,Flat,Business Bay,79.13,799.1665879593098
13581,05/26/2019,44066.033603338066,Completed,Unit,Flat,Al Warsan First,91.9,479.49982158148055
13583,06/20/2019,69311.74780420079,Completed,Unit,Flat,Al Hebiah Fourth,123.9,559.4168507199417
13586,07/28/2019,26706.5610406195,Completed,Unit,Office,Business Bay,47.74,559.4168630209364
13588,08/14/2019,93842.11034308666,Completed,Unit,Flat,Al Thanyah Third,106.75,879.0830008720062
13589,10/20/2019,259857.89485407123,Completed,Building,Villa,Al Kheeran,330.55,786.137936330574
13590,10/27/2019,30889.382206416267,Completed,Unit,Flat,Al Warsan First,64.42,479.4998790191907
13591,10/29/2019,75715.46302964608,Completed,Unit,Flat,Al Thanyah Third,105.27,719.2501475220489
13592,10/30/2019,111367.66922317339,Completed,Building,Villa,Al Thanyah Third,244.78,454.9704600995726
13594,11/20/2019,54050.8133552109,Completed,Unit,Flat,Nadd Hessa,96.62,559.4164081474943
13595,01/20/2020,90871.63762445337,Completed,Unit,Office,Burj Khalifa,162.44,559.4166315221213
13596,02/26/2020,957005.6203550402,Completed,Unit,Flat,Burj Khalifa,665.28,1438.5005115966815
13598,01/16/2019,71041.13921701105,Completed,Unit,Flat,Marsa Dubai,68.38,1038.9169233256955
13599,01/30/2019,142051.91218288057,Completed,Unit,Flat,Al Thanyah Third,197.5,719.2501882677496
13600,02/21/2019,79884.69733979763,Completed,Unit,Office,Al Thanyah Fifth,124.95,639.3333120431982
13601,03/24/2019,969165.7076672929,Completed,Unit,Flat,Marsa Dubai,606.36,1598.3338407337108
13604,07/28/2019,100079.66500605099,Completed,Unit,Flat,Burj Khalifa,125.23,799.1668530388164
13605,10/29/2019,67985.06188330153,Completed,Unit,Flat,Business Bay,85.07,799.166120645369
13606,11/19/2019,274767.9468998953,Completed,Unit,Flat,Burj Khalifa,191.01,1438.5003240662547
13607,11/21/2019,198672.05191218288,Completed,Unit,Flat,Burj Khalifa,191.23,1038.9167594633839
13608,01/14/2020,105075.24742183846,Completed,Unit,Office,Business Bay,146.09,719.2501021414091
13609,01/14/2020,44188.3153041451,Completed,Unit,Flat,Al Hebiah Third,78.99,559.4165755683644
13610,01/20/2020,72455.65710637099,Completed,Unit,Office,Burj Khalifa,129.52,559.4167472696956
13611,01/26/2020,103676.69223173386,Completed,Unit,Flat,Nad Al Shiba,185.33,559.4166742121289
13612,01/27/2020,145943.02430042543,Completed,Unit,Office,Business Bay,206.75,705.891290449458
13613,01/29/2020,19193.549584598593,Completed,Unit,Flat,Me'Aisem First,34.31,559.4156101602621
13614,02/17/2019,124446.24282606598,Completed,Unit,Flat,Burj Khalifa,91.6,1358.583436965786
13615,03/17/2019,172955.69794118303,Completed,Unit,Flat,Marsa Dubai,144.28,1198.7503322787845
13617,04/14/2019,152113.83260696864,Completed,Unit,Office,Al Thanyah First,223.93,679.291888567716
13618,05/15/2019,273518.99561211385,Completed,Building,Villa,Nad Al Shiba First,307.77,888.7123358745617
13620,07/14/2019,125542.69465212454,Completed,Unit,Flat,Al Barsha First,120.84,1038.9167051648835
13621,10/15/2019,71510.21983977905,Completed,Unit,Flat,Nadd Hessa,127.83,559.4165676271537
13622,10/20/2019,237611.46047561418,Completed,Unit,Flat,Burj Khalifa,165.18,1438.50018449942
13623,11/14/2019,53944.568598771984,Completed,Unit,Flat,Al Hebiah First,96.43,559.4168681818104
13624,11/20/2019,25173.69644143174,Completed,Unit,Flat,Jabal Ali,45.0,559.4154764762609
13627,02/13/2019,2895559.3998025083,Completed,Unit,Office,Burj Khalifa,1054.88,2744.918284356996
13628,02/21/2019,259857.89485407123,Completed,Building,Villa,Dubai Investment Park First,374.7,693.5091936324293
13629,03/27/2019,65064.92735115711,Completed,Unit,Office,Al Thanyah Fifth,101.77,639.3330780304325
13631,04/14/2019,503055.5576179198,Completed,Unit,Office,Al Thanyah First,839.3,599.3751431167876
13632,04/14/2019,61040.32252077007,Completed,Unit,Office,Al Thanyah First,80.4,759.2079915518665
13633,04/14/2019,72083.24362048868,Completed,Unit,Office,Al Thanyah First,100.22,719.2500860156523
13634,04/17/2019,187273.5709671911,Completed,Unit,Flat,Burj Khalifa,195.28,959.0002609954481
13636,05/22/2019,98124.86543073303,Completed,Unit,Flat,Palm Jumeirah,102.32,958.9998576107607
13637,05/30/2019,38045.126179569226,Completed,Unit,Flat,Al Hebiah Fourth,73.24,519.4583039263958
13638,07/28/2019,56108.6651471167,Completed,Unit,Flat,Al Thanyah Fifth,78.01,719.2496493669619
13639,07/28/2019,16334.964250978179,Completed,Unit,Office,Business Bay,29.2,559.4165839376088
13640,07/28/2019,21179.457862186224,Completed,Unit,Office,Business Bay,37.86,559.4151574798263
13641,07/28/2019,20452.2269821589,Completed,Unit,Office,Business Bay,36.56,559.4153988555497
13643,11/17/2019,48361.558850388676,Completed,Unit,Flat,Al Hebiah Fourth,86.45,559.4165280553924
13646,12/16/2019,166875.61716250028,Completed,Unit,Flat,Burj Khalifa,174.01,959.0001560973524
13647,01/21/2020,82530.7189154274,Completed,Unit,Flat,Al Hebiah Fourth,147.53,559.4165181009109
13650,03/21/2019,55074.57921582312,Completed,Unit,Office,Al Thanyah Fifth,98.45,559.4167518113064
13653,04/14/2019,152168.18002954958,Completed,Unit,Office,Al Thanyah First,224.01,679.2919067432239
13654,04/14/2019,101227.27171483937,Completed,Unit,Office,Al Thanyah First,140.74,719.2501898169629
13655,04/14/2019,64130.329871036236,Completed,Unit,Office,Al Thanyah First,84.47,759.2083564701816
13656,04/14/2019,61116.27527118028,Completed,Unit,Office,Al Thanyah First,80.5,759.2083884618669
13658,10/14/2019,40160.517933907,Completed,Unit,Flat,Nadd Hessa,71.79,559.4166030631982
13659,10/20/2019,146006.94934255956,Completed,Unit,Flat,Palm Jumeirah,166.09,879.0833243576348
13660,10/23/2019,74245.11281544891,Completed,Unit,Flat,Madinat Al Mataar,164.13,452.3555280292994
13661,11/20/2019,105506.76001752184,Completed,Unit,Flat,Marsa Dubai,146.69,719.2498467347593
13662,01/20/2020,69988.64049773924,Completed,Unit,Office,Burj Khalifa,125.11,559.4168371652086
13663,01/21/2020,133641.20306780806,Completed,Building,Villa,Al Barsha South Fourth,134.97,990.1548719553091
13669,04/25/2019,17981.201137435128,Completed,Unit,Flat,Al Warsan First,45.0,399.5822474985584
13670,05/20/2019,148490.22563089782,Completed,Building,Villa,Al Thanyah Third,237.17,626.0919409322336
13671,05/30/2019,23015.984972789167,Completed,Unit,Flat,Jabal Ali,48.0,479.4996869331076
13672,06/25/2019,300942.2447267409,Completed,Unit,Flat,Palm Jumeirah,376.57,799.1668075702814
13673,07/21/2019,21874.7633437029,Completed,Unit,Flat,Business Bay,35.03,624.4579886869226
13674,07/24/2019,170874.6816740788,Completed,Unit,Hotel Apartment,Burj Khalifa,89.09,1918.000692267132
13675,07/28/2019,15025.874421816185,Completed,Unit,Office,Business Bay,26.86,559.4145354361946
13676,07/30/2019,48474.26293164253,Completed,Unit,Flat,Al Barsha First,75.82,639.3334599267018
13677,07/31/2019,59745.71048860709,Completed,Unit,Flat,Al Hebiah Second,106.8,559.4167648745982
13678,10/15/2019,55404.59874228779,Completed,Unit,Flat,Al Thanyah Fifth,86.66,639.3330111041748
13679,10/29/2019,50716.68807400753,Completed,Unit,Flat,Dubai Investment Park First,90.66,559.4163696669704
13680,10/29/2019,84864.31705632978,Completed,Unit,Flat,Burj Khalifa,117.99,719.2500809927094
13681,10/31/2019,55779.38807178017,Completed,Unit,Office,Al Thanyah Fifth,99.71,559.4161876620217
13682,11/19/2019,255118.01260682018,Completed,Unit,Flat,Burj Khalifa,177.35,1438.5002120486056
13683,11/19/2019,272365.67202963866,Completed,Unit,Flat,Burj Khalifa,189.34,1438.500433239879
13684,11/19/2019,45312.75753773508,Completed,Unit,Flat,Jabal Ali,81.0,559.4167597251244
13685,11/19/2019,34515.958986999685,Completed,Unit,Flat,Al Barsha South Fourth,61.7,559.4158668881635
13686,11/21/2019,214879.98277513386,Completed,Unit,Hotel Apartment,Burj Khalifa,134.44,1598.3337010944203
13687,12/25/2019,51807.57151660492,Completed,Unit,Flat,Wadi Al Safa 2,92.61,559.4166020581462
13688,02/25/2020,58638.04765051341,Completed,Unit,Office,Nad Al Shiba,122.29,479.49993990116445
13691,01/29/2019,151013.74277038214,Completed,Unit,Flat,Marsa Dubai,157.84,956.7520449213263
13694,03/17/2019,84487.89433435544,Completed,Unit,Office,Burj Khalifa,105.72,799.1666130756284
13695,03/17/2019,262382.2286897965,Completed,Unit,Flat,Marsa Dubai,218.88,1198.7492173327691
13696,03/26/2019,60226.8188196512,Completed,Unit,Flat,Al Hebiah Fourth,107.66,559.4168569538473
13697,04/14/2019,49891.97336085352,Completed,Unit,Office,Al Thanyah First,62.43,799.1666404109166
13698,04/14/2019,287924.6263614698,Completed,Unit,Office,Al Thanyah First,363.33,792.460370356067
13699,04/14/2019,72083.24362048868,Completed,Unit,Office,Al Thanyah First,100.22,719.2500860156523
13700,04/14/2019,152168.18002954958,Completed,Unit,Office,Al Thanyah First,224.01,679.2919067432239
13701,04/16/2019,226630.9052706606,Completed,Unit,Flat,Al Hebiah First,405.12,559.416729044877
13702,04/16/2019,94442.30783508676,Completed,Unit,Flat,Burj Khalifa,98.48,958.9998764732611
13703,05/26/2019,237460.44591614758,Completed,Unit,Flat,Marsa Dubai,330.15,719.2501769382027
13705,06/20/2019,63107.00948110091,Completed,Unit,Flat,Wadi Al Safa 3,131.61,479.5001100303997
13712,10/31/2019,59147.146389088935,Completed,Unit,Office,Al Thanyah Fifth,105.73,559.416876847526
13714,11/20/2019,296546.8598029535,Completed,Unit,Hotel Apartment,Burj Khalifa,176.7,1678.2504799261658
13715,11/20/2019,133641.20306780806,Completed,Building,Villa,Al Thanayah Fourth,227.59,587.2015601204273
13716,11/28/2019,36820.75002412966,Completed,Unit,Office,Business Bay,65.82,559.4158314209915
13717,11/28/2019,44516.77568324065,Completed,Unit,Office,Nadd Hessa,92.84,479.4999535032384
13719,12/29/2019,260534.7875476097,Completed,Unit,Office,Burj Khalifa,407.51,639.3334827307543
13721,01/21/2020,185612.7820386223,Completed,Building,Villa,Al Barsha South Fourth,195.19,950.9338697608603
13722,02/28/2019,53722.35297611535,Completed,Unit,Flat,Al Hebiah Fourth,103.42,519.4580639732677
13723,03/17/2019,290413.9165039462,Completed,Unit,Flat,Burj Khalifa,165.18,1758.166342801466
13725,04/14/2019,61116.27527118028,Completed,Unit,Office,Al Thanyah First,80.5,759.2083884618669
13726,04/14/2019,72557.52140115378,Completed,Unit,Office,Al Thanyah First,95.57,759.2081343638566
13727,04/14/2019,52681.43649444276,Completed,Unit,Office,Al Thanyah First,69.39,759.2079045171171
13729,06/13/2019,248198.81356309724,Completed,Unit,Flat,Jumeirah First,172.54,1438.5001365659978
13733,11/20/2019,270047.2941368635,Completed,Unit,Hotel Apartment,Burj Khalifa,160.91,1678.2505384181436
13734,12/19/2019,44273.8456741085,Completed,Unit,Flat,Al Hebiah Fourth,69.25,639.333511539473
13735,12/24/2019,116985.20294901589,Completed,Unit,Flat,Al Thanyah Fifth,182.98,639.333276582227
13736,12/24/2019,67457.62460186059,Completed,Unit,Flat,Hadaeq Sheikh Mohammed Bin Rashid,84.41,799.1662670520151
13737,12/25/2019,66151.80155766247,Completed,Unit,Flat,Al Thanyah Fifth,103.47,639.3331550948341
13738,02/25/2020,71320.82055698684,Completed,Unit,Office,Nad Al Shiba,148.74,479.49993651329055
13739,01/15/2019,26772.045230122727,Completed,Unit,Flat,Al Warsan First,67.0,399.5827646286974
13743,04/14/2019,73020.66241489655,Completed,Unit,Office,Al Thanyah First,96.18,759.2083844343579
13744,04/14/2019,503055.5576179198,Completed,Unit,Office,Al Thanyah First,839.3,599.3751431167876
13745,06/26/2019,150415.99536710494,Completed,Unit,Hotel Apartment,Burj Khalifa,134.44,1118.8336459915572
13747,11/19/2019,45312.75753773508,Completed,Unit,Flat,Jabal Ali,81.0,559.4167597251244
13748,01/21/2020,61379.17721565979,Completed,Unit,Office,Al Hebiah First,109.72,559.4164893880768
13750,02/23/2020,387770.9389779418,Completed,Unit,Flat,Al Hebiah Fourth,693.17,559.4167938282699
13751,02/26/2020,65315.87583247333,Completed,Unit,Flat,Marsa Dubai,74.3,879.0831202217138
13752,01/17/2019,195108.5834774926,Completed,Building,Villa,Dubai Investment Park First,976.56,199.79170094770686
13753,01/29/2019,149508.12612759767,Completed,Unit,Flat,Marsa Dubai,187.08,799.1668063266926
13754,02/14/2019,138163.17590894582,Completed,Unit,Flat,Palm Jumeirah,144.08,958.9337583907954
13757,04/14/2019,51535.0177074594,Completed,Unit,Office,Al Thanyah First,67.88,759.2076857315764
13758,05/19/2019,207886.315883257,Completed,Building,Villa,Wadi Al Safa 6,406.68,511.1790987588694
13759,05/23/2019,305297.76002494636,Completed,Unit,Flat,Burj Khalifa,191.01,1598.3339093500151
13760,06/27/2019,141065.71434935296,Completed,Building,Villa,Al Thanayah Fourth,347.19,406.30696261226694
13761,07/28/2019,20608.884170199497,Completed,Unit,Office,Business Bay,36.84,559.4159655320167
13763,10/14/2019,334103.00766952016,Completed,Building,Villa,Dubai Investment Park First,801.15,417.0292799969047
13764,10/24/2019,193802.7604332945,Completed,Unit,Flat,Marsa Dubai,220.46,879.083554537306
13765,10/24/2019,154242.36574627477,Completed,Unit,Office,Al Thanyah Fifth,275.72,559.4166754180862
13766,12/18/2019,182533.68871994002,Completed,Unit,Flat,Burj Khalifa,152.27,1198.750172193735
13767,12/26/2019,77662.98658390812,Completed,Unit,Flat,Burj Khalifa,97.18,799.166357109571
13769,02/13/2020,39735.31617281293,Completed,Unit,Flat,Nad Al Shiba,71.03,559.4159675181321
13771,03/26/2019,62923.17858176986,Completed,Unit,Flat,Al Hebiah Fourth,112.48,559.4165947881389
13772,03/26/2019,52820.12636518202,Completed,Unit,Flat,Al Hebiah Fourth,94.42,559.4167164285323
13774,05/30/2019,25499.780976917194,Completed,Unit,Flat,Al Barsha South Fourth,53.18,479.4994542481609
13775,10/15/2019,69961.46678644879,Completed,Unit,Flat,Business Bay,97.27,719.2501982774626
13776,10/24/2019,504359.8215147488,Completed,Unit,Flat,Burj Khalifa,701.23,719.2502053744831
13777,10/24/2019,49788.0302029119,Completed,Unit,Flat,Jabal Ali,89.0,559.4160696956393
13778,10/31/2019,259284.8710733616,Completed,Unit,Flat,Burj Khalifa,170.76,1518.4169071993535
13779,12/24/2019,87789.2775208072,Completed,Unit,Office,Al Thanyah Fifth,156.93,559.4167942446135
13780,01/20/2020,87839.61570729608,Completed,Unit,Office,Burj Khalifa,157.02,559.416734857318
13784,02/20/2019,146266.73299230076,Completed,Unit,Flat,Burj Khalifa,203.36,719.2502605836977
13785,03/21/2019,81915.37542041295,Completed,Unit,Office,Al Thanyah Fifth,146.43,559.416618318739
13786,03/24/2019,1028543.8306023506,Completed,Unit,Flat,Marsa Dubai,643.51,1598.3338729815398
13788,04/14/2019,72176.71821752333,Completed,Unit,Office,Al Thanyah First,100.35,719.2498078477662
13790,06/16/2019,17485.76349961764,Completed,Unit,Flat,Al Warsan First,43.76,399.58326096018374
13792,10/30/2019,109733.60853521818,Completed,Unit,Flat,Al Thanyah Third,137.31,799.1669108966439
13793,11/28/2019,35920.15680567826,Completed,Unit,Office,Business Bay,64.21,559.416863505346
13796,02/19/2020,34095.21193267453,Completed,Unit,Flat,Al Warsan First,77.57,439.54121351907355
13798,02/24/2019,23936.624371700735,Completed,Unit,Flat,Me'Aisem First,46.08,519.4579941775334
13800,03/17/2019,59545.916890020715,Completed,Unit,Flat,Burj Khalifa,74.51,799.1667815061161
13801,03/17/2019,59545.916890020715,Completed,Unit,Flat,Burj Khalifa,74.51,799.1667815061161
13802,03/17/2019,213916.94941680465,Completed,Unit,Flat,Palm Jumeirah,178.45,1198.7500667795161
13803,03/17/2019,206916.30348432314,Completed,Unit,Flat,Marsa Dubai,172.61,1198.7503822740462
13807,04/14/2019,503055.5576179198,Completed,Unit,Office,Al Thanyah First,813.85,618.1182743969033
13808,04/14/2019,73035.80841791088,Completed,Unit,Office,Al Thanyah First,96.2,759.2079877121713
13809,04/14/2019,218365.12261580382,Completed,Unit,Office,Al Thanyah First,321.46,679.2917396124054
13810,04/14/2019,101227.27171483937,Completed,Unit,Office,Al Thanyah First,140.74,719.2501898169629
13811,04/14/2019,52681.43649444276,Completed,Unit,Office,Al Thanyah First,69.39,759.2079045171171
13812,04/14/2019,73615.21727832266,Completed,Unit,Office,Al Thanyah First,102.35,719.2498024262106
13815,06/17/2020,68082.61996154103,Completed,Unit,Flat,Al Thanyah Fifth,106.49,639.333458179557
13816,05/20/2020,29546.733586261686,Completed,Unit,Flat,Business Bay,41.08,719.2486267347051
13817,06/28/2020,73843.00128444046,Completed,Unit,Office,Business Bay,132.0,559.4166763972762
13818,06/29/2020,90579.03763484769,Completed,Building,Villa,Al Yelayiss 1,216.0,419.3473964576282
13820,07/15/2020,72054.43651671629,Completed,Unit,Flat,Al Hebiah Fourth,150.27,479.4998104526272
13821,07/16/2020,52462.04218607311,Completed,Unit,Flat,Nadd Hessa,93.78,559.4161034983271
13822,08/13/2020,61623.4436368226,Completed,Unit,Flat,Wadi Al Safa 3,132.6,464.73185246472553
13823,03/16/2020,43651.226158038146,Completed,Unit,Office,Burj Khalifa,78.03,559.4159446115359
13825,07/23/2020,96532.97596685697,Completed,Unit,Office,Al Thanyah First,201.32,479.5001786551608
13826,07/23/2020,88502.92154518928,Completed,Unit,Office,Business Bay,138.43,639.3333926546939
13827,07/26/2020,65255.96002643126,Completed,Unit,Office,Al Thanyah Fifth,163.31,399.58336921456896
13828,07/28/2020,44547.06768926936,Completed,Building,Villa,Al Yelayiss 1,370.91,120.10209401005461
13831,06/14/2020,33245.32812627609,Completed,Unit,Flat,Al Hebiah Fifth,64.0,519.4582519730639
13832,07/28/2020,93400.20343160912,Completed,Unit,Office,Business Bay,146.09,639.3333111890555
13841,06/14/2020,129342.69093986889,Completed,Unit,Flat,Marsa Dubai,185.88,695.839740369426
13842,06/21/2020,38561.35244897505,Completed,Unit,Flat,Nadd Hessa,80.42,479.4995330636042
13844,07/26/2020,44521.52737046084,Completed,Unit,Office,Al Thanyah Fifth,111.42,399.58290585586826
13845,07/26/2020,62878.40877874214,Completed,Unit,Office,Al Thanyah Fifth,157.36,399.583177292464
13849,03/22/2020,44593.47088477901,Completed,Unit,Flat,Jabal Ali First,93.0,479.4996869331076
13850,04/18/2020,99316.42524630816,Completed,Unit,Hotel Apartment,Burj Khalifa,82.85,1198.7498520978656
13851,07/20/2020,133641.20306780806,Completed,Building,Villa,Wadi Al Safa 6,293.44,455.429399767612
13853,06/21/2020,43058.30468709398,Completed,Unit,Flat,Al Hebiah Fourth,76.97,559.4167167350134
13856,06/28/2020,76112.6001380959,Completed,Unit,Flat,Al Thanyah Third,119.05,639.3330544989157
13857,06/29/2020,67806.87361254446,Completed,Unit,Flat,Al Thanyah Third,121.21,559.4164970921909
13859,07/13/2020,148490.22563089782,Completed,Building,Villa,Wadi Al Safa 6,336.34,441.4884510640954
13860,07/14/2020,72279.17647320866,Completed,Unit,Flat,Al Thanyah Fifth,119.46,605.049191973955
